iteration,t,analytic,beeman,verlet,gear
955,0.9550000000000008,0.1961453159747847,0.1961722525859902,0.2006829197231252,0.1961453159878486
956,0.9560000000000008,0.2015461785762239,0.2015728823515992,0.2060559235705095,0.2015461785889402
957,0.9570000000000008,0.206910559755563,0.20693702669831,0.2113918165849155,0.2069105597679293
958,0.9580000000000009,0.2122377458079848,0.2122639719531102,0.216689889511388,0.2122377458199986
959,0.9590000000000009,0.2175270293572536,0.2175530107721774,0.2219494395110632,0.2175270293689135
960,0.9600000000000009,0.2227777094476654,0.2228034422328201,0.2271697702524081,0.2227777094589688
961,0.9610000000000009,0.2279890916349406,0.2280145719243716,0.2323501920014001,0.2279890916458865
962,0.9620000000000009,0.2331604880760693,0.2331857120380242,0.2374900217106355,0.233160488086655
963,0.9630000000000009,0.2382912176180725,0.2383161814555927,0.2425885831073555,0.2382912176282971
964,0.9640000000000007,0.2433806058856952,0.2434053058371959,0.2476452067803785,0.243380605895557
965,0.9650000000000007,0.2484279853679973,0.2484524177078457,0.2526592302659279,0.2484279853774938
966,0.9660000000000007,0.2534326955038414,0.2534568565429322,0.257629998132345,0.2534326955129718
967,0.9670000000000007,0.2583940827662749,0.2584179688525949,0.2625568620636762,0.258394082775037
968,0.9680000000000007,0.2633115007457753,0.2633351082649686,0.2674391809421243,0.2633115007541683
969,0.9690000000000007,0.268184310232373,0.2682076356082952,0.2722763209293536,0.2681843102403947
970,0.9700000000000008,0.2730118792966164,0.2730349189918899,0.2770676555466392,0.2730118793042662
971,0.9710000000000008,0.2777935833693957,0.2778163338859521,0.28181256575385,0.2777935833766715
972,0.9720000000000008,0.2825288053205881,0.2825512632002125,0.2865104400272563,0.2825288053274893
973,0.9730000000000008,0.2872169355365416,0.2872390973614049,0.2911606744361532,0.287216935543067
974,0.9740000000000008,0.2918573719963665,0.2918792343895548,0.2957626727182887,0.2918573720025143
975,0.9750000000000008,0.2964495203470355,0.2964710799730753,0.3003158463540893,0.2964495203528051
976,0.9760000000000008,0.3009927939772875,0.3010140475426607,0.3048196146396732,0.3009927939826773
977,0.9770000000000008,0.3054866140903117,0.3055075583439692,0.3092734047586428,0.3054866140953214
978,0.9780000000000008,0.3099304097752224,0.309951041509087,0.3136766518526477,0.3099304097798502
979,0.9790000000000008,0.3143236180772957,0.3143439341267639,0.3180287990907102,0.3143236180815415
980,0.9800000000000008,0.3186656840669801,0.3186856813114129,0.3223292977373046,0.318665684070843
981,0.9810000000000008,0.3229560609076561,0.3229757362708657,0.3265776072191836,0.3229560609111347
982,0.9820000000000008,0.3271942099221441,0.3272135603728757,0.3307731951909422,0.3271942099252384
983,0.9830000000000008,0.3313796006579593,0.3313986232103622,0.3349155375993132,0.3313796006606678
984,0.9840000000000008,0.3355117109512882,0.3355304026653859,0.339004118746186,0.335511710953611
985,0.9850000000000008,0.3395900269897033,0.339608384971851,0.3430384313503417,0.3395900269916392
986,0.9860000000000008,0.3436140433735836,0.3436320647769247,0.3470179766078979,0.3436140433751327
987,0.9870000000000008,0.3475832631762575,0.3476009452011682,0.3509422642514558,0.3475832631774188
988,0.9880000000000008,0.3514971980028406,0.3515145378973724,0.3548108126079435,0.3514971980036144
989,0.9890000000000008,0.3553553680477805,0.3553723631080916,0.3586231486551486,0.3553553680481663
990,0.9900000000000008,0.3591573021510865,0.3591739497218685,0.3623788080769349,0.3591573021510835
991,0.9910000000000008,0.3629025378532464,0.362918835328145,0.3660773353171356,0.3629025378528548
992,0.9920000000000008,0.3665906214488275,0.3666065662708522,0.3697182836321185,0.3665906214480466
993,0.9930000000000008,0.370221108038743,0.3702366977006746,0.3733012151420177,0.3702211080375733
994,0.9940000000000008,0.373793561581196,0.3738087936259822,0.3768257008806246,0.373793561579637
995,0.9950000000000008,0.3773075549412775,0.3773224269624254,0.3802913208439356,0.3773075549393297
996,0.9960000000000008,0.3807626699392302,0.3807771795811875,0.3836976640373493,0.3807626699368935
997,0.9970000000000008,0.3841584973973587,0.3841726423558899,0.3870443285215092,0.3841584973946328
998,0.9980000000000008,0.3874946371855897,0.3875084152081454,0.390330921456788,0.3874946371824753
999,0.9990000000000008,0.3907706982656789,0.3907841071517546,0.3935570591464077,0.3907706982621758
1000,1.0000000000000009,0.39398629873405,0.3939993363355414,0.396722367078192,0.3939862987301592
1001,1.0010000000000006,0.3971410658632771,0.3971537300848229,0.3998264799649477,0.3971410658589986
1002,1.0020000000000004,0.4002346361421894,0.4002469249415107,0.4028690417834695,0.4002346361375236
1003,1.0030000000000003,0.4032666553146091,0.4032785667028386,0.4058497058121665,0.4032666553095563
1004,1.0040000000000002,0.4062367784167097,0.4062483104587147,0.4087681346673059,0.406236778411271
1005,1.005,0.4091446698129972,0.4091558206276922,0.4116240003378705,0.4091446698071726
1006,1.006,0.4119900032309042,0.4120007709915584,0.4144169842190283,0.4119900032246943
1007,1.007,0.4147724617940014,0.4147828447285375,0.4171467771442095,0.4147724617874075
1008,1.0079999999999998,0.4174917380538208,0.4175017344451036,0.4198130794157907,0.4174917380468431
1009,1.0089999999999997,0.4201475340202835,0.4201571422064034,0.4224156008343809,0.4201475340129227
1010,1.0099999999999996,0.4227395611907375,0.4227487795652851,0.4249540607267105,0.422739561182995
1011,1.0109999999999997,0.4252675405776006,0.4252763675899308,0.4274281879721179,0.4252675405694766
1012,1.0119999999999991,0.4277312027346001,0.427739636890092,0.4298377210276353,0.4277312027260957
1013,1.0129999999999992,0.4301302877816187,0.4301383276419243,0.4321824079516687,0.4301302877727355
1014,1.0139999999999991,0.4324645454281379,0.4324721896114225,0.434462006426274,0.4324645454188763
1015,1.014999999999999,0.4347337349952754,0.4347409821764518,0.4366762837780254,0.4347337349856365
1016,1.015999999999999,0.4369376254364239,0.4369444743473769,0.4388250169974768,0.436937625426409
1017,1.0169999999999988,0.4390759953564823,0.4390824447862846,0.4409079927572144,0.4390759953460929
1018,1.017999999999999,0.4411486330296839,0.4411546818248035,0.4429250074285007,0.4411486330189209
1019,1.0189999999999986,0.4431553364160155,0.4431609834805156,0.444875867096509,0.4431553364048803
1020,1.0199999999999985,0.4450959131762335,0.4451011574719636,0.4467603875741485,0.4450959131647278
1021,1.0209999999999984,0.4469701806854735,0.4469750212322507,0.4485783944144802,0.4469701806735984
1022,1.0219999999999982,0.4487779660454509,0.4487824019212345,0.4503297229217229,0.4487779660332079
1023,1.022999999999998,0.4505191060952587,0.4505231364363153,0.4520142181608516,0.4505191060826496
1024,1.023999999999998,0.4521934474207593,0.4521970714218187,0.4536317349657863,0.4521934474077854
1025,1.024999999999998,0.4538008463625692,0.453804063276973,0.4551821379461754,0.4538008463492323
1026,1.0259999999999978,0.4553411690226426,0.4553439781624833,0.456665301492771,0.4553411690089446
1027,1.0269999999999977,0.4568142912694514,0.4568166920057025,0.4580811097814004,0.4568142912553937
1028,1.0279999999999976,0.4582200987417616,0.4582220905044001,0.4594294567755337,0.4582200987273462
1029,1.0289999999999977,0.4595584868510129,0.4595600691291319,0.4607102462274496,0.4595584868362416
1030,1.0299999999999974,0.4608293607822966,0.46083053312421,0.4619233916780011,0.4608293607671715
1031,1.0309999999999973,0.46203263549394,0.4620333975072774,0.4630688164549829,0.4620326354784629
1032,1.0319999999999971,0.4631682357156927,0.4631685870674873,0.4641464536701033,0.4631682356998658
1033,1.032999999999997,0.464236095945524,0.4642360363622896,0.4651562462145628,0.4642360959293494
1034,1.033999999999997,0.4652361604450284,0.4652356897128289,0.4660981467532418,0.465236160428508
1035,1.0349999999999968,0.466168383233444,0.4661675011979538,0.4669721177175002,0.46616838321658
1036,1.0359999999999967,0.4670327280802872,0.4670314346468428,0.4677781312965921,0.4670327280630821
1037,1.0369999999999966,0.4678291684966062,0.4678274636302482,0.4685161694276994,0.467829168479062
1038,1.0379999999999965,0.4685576877248549,0.4685555714503622,0.4691862237845863,0.468557687706974
1039,1.0389999999999964,0.4692182787273932,0.4692157511293082,0.4697882957648791,0.4692182787091782
1040,1.0399999999999965,0.4698109441736172,0.469808005396261,0.4703223964759759,0.4698109441550702
1041,1.0409999999999962,0.4703356964257188,0.470332346673199,0.4707885467195881,0.4703356964068425
1042,1.041999999999996,0.4707925575230858,0.4707887970592943,0.4711867769749203,0.4707925575038826
1043,1.042999999999996,0.47118155916534,0.4711773883139424,0.4715171273804907,0.4711815591458126
1044,1.0439999999999958,0.4715027426940218,0.471498161838438,0.471779647714598,0.4715027426741729
1045,1.0449999999999957,0.4717561590729244,0.4717511686562997,0.4719743973744396,0.4717561590527564
1046,1.0459999999999956,0.4719418688670814,0.47193646939225,0.4721014453538844,0.4719418688465974
1047,1.0469999999999955,0.4720599422204162,0.4720541342498539,0.4721608702199073,0.4720599421996186
1048,1.0479999999999954,0.472110458832053,0.4721042429878227,0.4721527600876896,0.4721104588109447
1049,1.0489999999999953,0.4720935079312994,0.4720868848949869,0.4720772125943904,0.4720935079098834
1050,1.0499999999999952,0.472009188251304,0.4720021587639451,0.471934334871596,0.4720091882295832
1051,1.050999999999995,0.4718576080013945,0.4718501728633932,0.4717242435164519,0.4718576079793717
1052,1.051999999999995,0.4716388848381023,0.4716310449091404,0.4714470645614835,0.4716388848157807
1053,1.0529999999999948,0.4713531458348812,0.4713449020338184,0.4711029334431128,0.4713531458122638
1054,1.0539999999999947,0.4710005274505232,0.4709918807552892,0.4706919949688758,0.471000527427613
1055,1.0549999999999946,0.4705811754962808,0.4705721269437581,0.4702144032833486,0.4705811754730809
1056,1.0559999999999945,0.470095245101701,0.4700857957875988,0.4696703218327882,0.4700952450782147
1057,1.0569999999999944,0.4695429006791773,0.469533051757897,0.4690599233284946,0.4695429006554078
1058,1.0579999999999945,0.4689243158872281,0.4689140685717195,0.4683833897089024,0.4689243158631786
1059,1.0589999999999942,0.4682396735925062,0.4682290291541157,0.4676409121004077,0.4682396735681801
1060,1.059999999999994,0.4674891658305496,0.4674781255988587,0.4668326907769387,0.4674891658059503
1061,1.060999999999994,0.4666729937652785,0.4666615591279346,0.4659589351182772,0.4666729937404092
1062,1.0619999999999938,0.465791367647247,0.4657795400497846,0.4650198635671392,0.4657913676221113
1063,1.0629999999999935,0.4648445067706576,0.4648322877163118,0.4640157035850211,0.4648445067452588
1064,1.0639999999999936,0.4638326394291461,0.4638200304786565,0.4629466916068218,0.4638326394034878
1065,1.0649999999999935,0.4627560028703446,0.4627430056417509,0.4618130729942468,0.4627560028444303
1066,1.0659999999999934,0.461614843249231,0.4616014594176605,0.4606151019880043,0.4616148432230644
1067,1.0669999999999933,0.4604094155802744,0.4603956468777206,0.4593530416588003,0.4604094155538592
1068,1.0679999999999932,0.4591399836883832,0.4591258319034753,0.4580271638571432,0.459139983661723
1069,1.068999999999993,0.457806820158666,0.4577922871364309,0.4566377491619655,0.4578068201317643
1070,1.069999999999993,0.4564102062850129,0.4563952939266282,0.4551850868280713,0.4564102062578735
1071,1.0709999999999928,0.4549504320175083,0.4549351422800473,0.4536694747324208,0.4549504319901352
1072,1.0719999999999927,0.4534277959086826,0.4534121308048496,0.4520912193192589,0.4534277958810794
1073,1.0729999999999926,0.451842605058611,0.4518265666564705,0.4504506355440981,0.4518426050307816
1074,1.0739999999999923,0.4501951750588733,0.4501787654815687,0.4487480468165663,0.4501951750308217
1075,1.0749999999999924,0.4484858299353796,0.4484690513608448,0.4469837849421279,0.4484858299071095
1076,1.0759999999999923,0.4467149020900733,0.4466977567507361,0.4451581900626892,0.4467149020615887
1077,1.0769999999999922,0.4448827322415234,0.4448652224240002,0.4432716105960972,0.4448827322128283
1078,1.077999999999992,0.4429896693644132,0.4429717974091953,0.4413244031745431,0.4429896693355116
1079,1.078999999999992,0.4410360706279359,0.441017838929069,0.4393169325818798,0.441036070598832
1080,1.079999999999992,0.4390223013331106,0.439003712337865,0.4372495716898652,0.4390223013038084
1081,1.0809999999999915,0.4369487348490253,0.4369297910575586,0.43512270139334,0.436948734819529
1082,1.0819999999999916,0.4348157525480196,0.4347964565130308,0.4329367105443529,0.434815752518333
1083,1.0829999999999915,0.4326237437398165,0.432604098066194,0.4306919958852431,0.432623743709944
1084,1.0839999999999914,0.4303731056046181,0.4303531129490774,0.4283889619806906,0.430373105574564
1085,1.0849999999999913,0.4280642431251697,0.4280439061958845,0.4260280211487467,0.4280642430949379
1086,1.0859999999999912,0.4256975690178082,0.4256768905740349,0.4236095933908551,0.4256975689874032
1087,1.086999999999991,0.4232735036625072,0.423252486514199,0.4211341063208754,0.4232735036319332
1088,1.087999999999991,0.4207924750319244,0.4207711220393401,0.4186019950931206,0.4207924750011856
1089,1.0889999999999909,0.4182549186194683,0.4182332326927727,0.4160137023294201,0.4182549185885692
1090,1.0899999999999908,0.4156612773663947,0.415639261465251,0.4133696780452199,0.4156612773353396
1091,1.0909999999999906,0.4130120015879425,0.4129896587210978,0.410670379574733,0.4130120015567354
1092,1.0919999999999903,0.410307548898522,0.410284882123386,0.4079162714951497,0.4103075488671678
1093,1.0929999999999904,0.4075483841359708,0.4075253965581852,0.405107825549923,0.4075483841044738
1094,1.0939999999999903,0.4047349792848835,0.4047116740578861,0.4022455205711387,0.4047349792532482
1095,1.0949999999999902,0.4018678133990324,0.4018441937236126,0.3993298424009848,0.401867813367263
1096,1.09599999999999,0.3989473725228883,0.3989234416467369,0.3963612838123303,0.3989473724909897
1097,1.09699999999999,0.3959741496122582,0.3959499108295085,0.3933403444284286,0.3959741495802347
1098,1.09799999999999,0.3929486444540467,0.3929241011048091,0.3902675306417562,0.3929486444219026
1099,1.0989999999999898,0.3898713635851573,0.3898465190550483,0.3871433555320011,0.3898713635528975
1100,1.0999999999999897,0.3867428202105483,0.3867176779302104,0.3839683387832117,0.3867428201781773
1101,1.1009999999999895,0.3835635341204512,0.3835380975650667,0.3807430066001224,0.3835635340879731
1102,1.1019999999999894,0.3803340316067665,0.3803083042955667,0.3774678916236653,0.3803340315741865
1103,1.102999999999989,0.3770548453786552,0.3770288308744193,0.3741435328456849,0.3770548453459779
1104,1.1039999999999892,0.3737265144773303,0.3737002163858794,0.3707704755228658,0.3737265144445598
1105,1.104999999999989,0.3703495841900657,0.3703230061597523,0.3673492710898897,0.3703495841572072
1106,1.105999999999989,0.3669246059634414,0.3668977516846284,0.3638804770718329,0.3669246059304996
1107,1.1069999999999889,0.3634521373158276,0.3634250105203641,0.3603646569958196,0.363452137282807
1108,1.1079999999999888,0.3599327417491302,0.359905346209819,0.3568023803019434,0.3599327417160352
1109,1.1089999999999889,0.3563669886598054,0.356339328189867,0.3531942222534718,0.356366988626641
1110,1.1099999999999886,0.3527554532491643,0.3527275317016912,0.3495407638463468,0.3527554532159355
1111,1.1109999999999884,0.3490987164329732,0.3490705377003797,0.3458425917179961,0.349098716399684
1112,1.1119999999999883,0.3453973647503661,0.3453689327638342,0.3421002980554684,0.3453973647170218
1113,1.1129999999999882,0.3416519902720898,0.3416233090010056,0.3383144805029072,0.3416519902386952
1114,1.113999999999988,0.3378631905080857,0.3378342639594715,0.3344857420683771,0.3378631904746449
1115,1.114999999999988,0.334031568314427,0.3340024005323694,0.3306146910300573,0.3340315682809454
1116,1.115999999999988,0.3301577317996297,0.3301283268646992,0.326701940841816,0.3301577317661121
1117,1.1169999999999878,0.3262422942303439,0.3262126562590097,0.3227481100381797,0.3262422941967944
1118,1.1179999999999877,0.3222858739364422,0.3222560070804839,0.3187538221387139,0.3222858739028663
1119,1.1189999999999876,0.3182890942155267,0.318259002661437,0.3147197055518269,0.3182890941819291
1120,1.1199999999999877,0.3142525832368567,0.3142222712052411,0.3106463934780131,0.3142525832032422
1121,1.1209999999999871,0.3101769739447226,0.3101464456896924,0.30653452381255,0.3101769739110955
1122,1.1219999999999872,0.3060629039612715,0.3060321637698348,0.3023847390476637,0.3060629039276372
1123,1.1229999999999871,0.3019110154888103,0.3018800676802533,0.2981976861741769,0.3019110154551735
1124,1.123999999999987,0.2977219552115887,0.297690804136855,0.2939740165826552,0.2977219551779537
1125,1.124999999999987,0.2934963741970831,0.2934650242381491,0.2897143859640662,0.2934963741634552
1126,1.1259999999999868,0.2892349277968006,0.2892033833660428,0.2854194542099653,0.2892349277631846
1127,1.126999999999987,0.2849382755466078,0.2849065410861672,0.2810898853122253,0.284938275513008
1128,1.1279999999999866,0.2806070810666047,0.2805751610477487,0.2767263472623225,0.2806070810330265
1129,1.1289999999999865,0.2762420119605637,0.2762099108830396,0.2723295119501956,0.2762420119270121
1130,1.1299999999999863,0.2718437397149384,0.2718114621063239,0.2679000550626926,0.2718437396814174
1131,1.1309999999999862,0.2674129395974616,0.2673804900125139,0.2634386559816193,0.2674129395639766
1132,1.131999999999986,0.2629502905553544,0.2629176735753508,0.2589459976814066,0.2629502905219104
1133,1.132999999999986,0.2584564751131494,0.2584236953452259,0.2544227666264104,0.258456475079751
1134,1.133999999999986,0.2539321792701517,0.253899241346637,0.2498696526678598,0.2539321792368032
1135,1.1349999999999858,0.2493780923975478,0.2493450009752958,0.2452873489404683,0.2493780923642546
1136,1.1359999999999857,0.2447949071351855,0.2447616668948998,0.2406765517587237,0.2447949071019523
1137,1.1369999999999856,0.240183319288029,0.240149934933586,0.2360379605128725,0.24018331925486
1138,1.1379999999999857,0.2355440277223102,0.2355105039800803,0.2313722775646129,0.2355440276892108
1139,1.1389999999999854,0.2308777342613969,0.2308440758795584,0.2266802081425124,0.2308777342283717
1140,1.1399999999999852,0.2261851435813815,0.2261513553292333,0.2219624602371653,0.2261851435484347
1141,1.1409999999999851,0.2214669631064118,0.2214330497736842,0.2172197444961055,0.2214669630735488
1142,1.141999999999985,0.2167239029037849,0.2166898692999435,0.2124527741184901,0.2167239028710104
1143,1.142999999999985,0.211956675578807,0.2119225265323559,0.2076622647495679,0.2119566755461251
1144,1.1439999999999848,0.2071659961694419,0.2071317365272253,0.2028489343749507,0.2071659961368579
1145,1.1449999999999847,0.2023525820407676,0.2023182166672647,0.1980135032147001,0.2023525820082863
1146,1.1459999999999846,0.1975171527792456,0.1974826865558657,0.1931566936172471,0.1975171527468717
1147,1.1469999999999845,0.1926604300868277,0.1926258679112006,0.1882792299531588,0.1926604300545651
1148,1.1479999999999844,0.1877831376749074,0.1877484844601747,0.1833818385087681,0.1877831376427615
1149,1.1489999999999845,0.1828860011581435,0.182851261832243,0.1784652473796817,0.182886001126119
1150,1.149999999999984,0.1779697479481572,0.1779349274531065,0.173530186364182,0.1779697479162579
1151,1.150999999999984,0.1730351071471236,0.1730002104383046,0.1685773868565374,0.1730351071153548
1152,1.151999999999984,0.1680828094412813,0.1680478414867173,0.1636075817402379,0.1680828094096476
1153,1.1529999999999838,0.1631135869943608,0.1630785527739944,0.1586215052811695,0.1631135869628661
1154,1.1539999999999837,0.1581281733409541,0.1580930778459248,0.1536198930207446,0.1581281733096036
1155,1.1549999999999836,0.1531273032798476,0.1530921515117636,0.1486034816690025,0.1531273032486458
1156,1.1559999999999837,0.1481117127673201,0.1480765097375304,0.1435730089976952,0.1481117127362709
1157,1.1569999999999834,0.143082138810428,0.1430468895392951,0.1385292137333751,0.1430821387795366
1158,1.1579999999999833,0.1380393193602994,0.1380040288764659,0.1334728354504986,0.1380393193295701
1159,1.1589999999999832,0.1329839932054379,0.1329486665450954,0.1284046144645612,0.1329839931748754
1160,1.159999999999983,0.127916899865065,0.1278815420712188,0.1233252917252795,0.1279168998346729
1161,1.160999999999983,0.1228387794825043,0.1228033956042412,0.1182356087098353,0.1228387794522876
1162,1.1619999999999828,0.117750372718637,0.1177149678103874,0.1131363073161969,0.1177503726886002
1163,1.1629999999999827,0.1126524206454296,0.11261699976623,0.1080281297565321,0.1126524206155763
1164,1.1639999999999826,0.1075456646395536,0.1075102328523115,0.1029118184507296,0.1075456646098888
1165,1.1649999999999825,0.102430846276121,0.102395408646874,0.0977881159200416,0.1024308462466492
1166,1.1659999999999824,0.0973087072225368,0.0972732688197133,0.0926577646808654,0.0973087071932613
1167,1.1669999999999825,0.0921799891324889,0.0921445550261708,0.0875215071386759,0.0921799891034148
1168,1.1679999999999822,0.0870454335400988,0.0870100088012793,0.0823800854821261,0.0870454335112302
1169,1.168999999999982,0.0819057817542334,0.0818703714540765,0.0772342415773304,0.0819057817255739
1170,1.169999999999982,0.0767617747530002,0.0767263839621022,0.0720847168623442,0.0767617747245547
1171,1.1709999999999818,0.0716141530784464,0.0715787868660931,0.0669322522418555,0.0716141530502189
1172,1.1719999999999815,0.0664636567314635,0.0664283201648904,0.0617775879821037,0.0664636567034582
1173,1.1729999999999816,0.061311025066924,0.0612757232105749,0.0566214636060391,0.0613110250391442
1174,1.1739999999999815,0.0561569966890549,0.0561217346038439,0.0514646177887389,0.0561569966615054
1175,1.1749999999999814,0.0510023093470753,0.0509670920896447,0.0463077882530928,0.0510023093197601
1176,1.1759999999999813,0.045847699831099,0.0458125324530798,0.0411517116657752,0.0458476998040213
1177,1.1769999999999812,0.0406939038683215,0.040658791415597,0.0359971235335151,0.040693903841486
1178,1.177999999999981,0.0355416560195149,0.0355066035314797,0.0308447580996813,0.0355416559929255
1179,1.178999999999981,0.030391689575829,0.0303567020846521,0.0256953482411953,0.0303916895494888
1180,1.1799999999999808,0.0252447364559222,0.0252098189858128,0.0205496253657862,0.0252447364298359
1181,1.1809999999999807,0.0201015271034411,0.0200666846699107,0.0154083193096034,0.0201015270776124
1182,1.1819999999999806,0.0149627903848508,0.0149280279939788,0.0102721582351988,0.0149627903592828
1183,1.1829999999999803,0.0098292534876357,0.0097945761353386,0.0051418685298948,0.0098292534623328
1184,1.1839999999999804,0.0047016418188924,0.0046670544901898,1.817470455061953e-05,0.0047016417938583
1185,1.1849999999999803,-0.0004193210956859727,-0.0004538134274008072,-0.0050982007072587,-0.0004193211204475977
1186,1.1859999999999802,-0.0055329137124084,-0.0055673060860983,-0.0102065372496365,-0.0055329137368947
1187,1.18699999999998,-0.0106384165697625,-0.010672704037471,-0.0153061166443187,-0.0106384165939691
1188,1.18799999999998,-0.0157351123881427,-0.0157692900157218,-0.0203962228901743,-0.0157351124120662
1189,1.18899999999998,-0.0208222861691326,-0.0208563490369659,-0.025476142362238,-0.0208222861927701
1190,1.1899999999999795,-0.0258992252943186,-0.0259331684980408,-0.0305451639102618,-0.0258992253176659
1191,1.1909999999999796,-0.0309652196236167,-0.0309990382748351,-0.0356025789567735,-0.0309652196466705
1192,1.1919999999999795,-0.0360195615931121,-0.0360532508201235,-0.0406476815946255,-0.0360195616158697
1193,1.1929999999999794,-0.0410615463123906,-0.0410951012608941,-0.0456797686840248,-0.0410615463348479
1194,1.1939999999999793,-0.0460904716613432,-0.0461238874951548,-0.050698139949028,-0.046090471683497
1195,1.1949999999999792,-0.0511056383864439,-0.0511389102882062,-0.0557020980734891,-0.0511056384082915
1196,1.195999999999979,-0.05610635019648,-0.0561394733683676,-0.0606909487964483,-0.0561063502180177
1197,1.196999999999979,-0.0610919138577177,-0.0611248835221432,-0.0656640010069473,-0.0610919138789421
1198,1.1979999999999789,-0.0660616392885008,-0.0660944506888165,-0.0706205668382595,-0.066061639309409
1199,1.1989999999999787,-0.0710148396532619,-0.0710474880544588,-0.0755599617615223,-0.0710148396738514
1200,1.1999999999999786,-0.0759508314559389,-0.0759833121453401,-0.0804815046787579,-0.0759508314762061
1201,1.2009999999999783,-0.0808689346327752,-0.0809012429207308,-0.0853845180152726,-0.080868934652717
1202,1.2019999999999784,-0.0857684726445031,-0.0858006038650795,-0.0902683278114194,-0.0857684726641174
1203,1.2029999999999783,-0.0906487725678933,-0.0906807220795564,-0.0951322638137136,-0.0906487725871764
1204,1.2039999999999782,-0.0955091651866503,-0.0955409283729507,-0.0999756595652889,-0.0955091652055993
1205,1.204999999999978,-0.1003489850816557,-0.1003805573519072,-0.1047978524956818,-0.1003489851002687
1206,1.205999999999978,-0.1051675707205409,-0.1051989475104936,-0.1095981840099327,-0.1051675707388143
1207,1.206999999999978,-0.1099642645465696,-0.1099954413190835,-0.1143759995769909,-0.1099642645645008
1208,1.2079999999999778,-0.1147384130668339,-0.1147693853125464,-0.1191306488174145,-0.114738413084421
1209,1.2089999999999776,-0.1194893669397428,-0.11952013017773,-0.12386148559035,-0.1194893669569823
1210,1.2099999999999775,-0.1242164810617877,-0.1242470308402264,-0.1285678680797833,-0.1242164810786772
1211,1.2109999999999774,-0.1289191146535858,-0.1289494465504079,-0.1332491588800496,-0.1289191146701227
1212,1.211999999999977,-0.1335966313451796,-0.133626740968724,-0.1379047250805904,-0.1335966313613623
1213,1.2129999999999772,-0.1382483992605887,-0.1382782822502457,-0.1425339383499481,-0.1382483992764139
1214,1.213999999999977,-0.1428737911015925,-0.1429034431284485,-0.147136175018986,-0.142873791117058
1215,1.214999999999977,-0.147472184230747,-0.147501600998222,-0.1517108161633233,-0.1474721842458512
1216,1.2159999999999769,-0.1520429607536163,-0.152072137998095,-0.1562572476849745,-0.1520429607683562
1217,1.2169999999999768,-0.1565855076002045,-0.1566144410916667,-0.1607748603931834,-0.156585507614578
1218,1.2179999999999769,-0.1610992166055885,-0.1611279021482325,-0.1652630500844392,-0.1610992166195941
1219,1.2189999999999763,-0.1655834845897352,-0.1656119180225945,-0.1697212176216677,-0.1655834846033701
1220,1.2199999999999764,-0.1700377134364875,-0.1700658906340464,-0.1741487690125833,-0.1700377134497497
1221,1.2209999999999763,-0.1744613101717204,-0.1744892270445223,-0.1785451154871966,-0.1744613101846086
1222,1.2219999999999762,-0.1788536870406518,-0.1788813395359005,-0.1829096735744628,-0.1788536870531633
1223,1.222999999999976,-0.1832142615842913,-0.1832416456864509,-0.1872418651780659,-0.1832142615964243
1224,1.223999999999976,-0.1875424567150311,-0.1875695684464182,-0.1915411176513247,-0.1875424567267839
1225,1.224999999999976,-0.1918377007913581,-0.1918645362127293,-0.1958068638712151,-0.1918377008027295
1226,1.2259999999999758,-0.1960994276916855,-0.1961259829028169,-0.2000385423114962,-0.1960994277026731
1227,1.2269999999999757,-0.2003270768872848,-0.2003533480275501,-0.204235597114933,-0.2003270768978869
1228,1.2279999999999756,-0.204520093514321,-0.2045460767632618,-0.2083974781646063,-0.2045200935245368
1229,1.2289999999999754,-0.2086779284449767,-0.2087036200228645,-0.2125236411543001,-0.2086779284548039
1230,1.2299999999999751,-0.2128000383576491,-0.212825434526046,-0.2166135476579587,-0.2128000383670863
1231,1.2309999999999752,-0.2168858858062249,-0.2169109828685358,-0.2206666651982044,-0.2168858858152712
1232,1.2319999999999751,-0.2209349392884163,-0.220959733590434,-0.2246824673139079,-0.2209349392970696
1233,1.232999999999975,-0.2249466733131462,-0.224971161243593,-0.2286604336268018,-0.2249466733214054
1234,1.233999999999975,-0.2289205684669847,-0.2289447464580467,-0.2326000499071314,-0.228920568474849
1235,1.2349999999999748,-0.2328561114796223,-0.2328799760074752,-0.2365008081383315,-0.2328561114870899
1236,1.235999999999975,-0.2367527952883682,-0.2367763428737005,-0.2403622065807251,-0.236752795295438
1237,1.2369999999999746,-0.2406101191016756,-0.2406333463102031,-0.244183749834233,-0.2406101191083465
1238,1.2379999999999745,-0.2444275884616782,-0.2444504919046526,-0.2479649489000888,-0.2444275884679497
1239,1.2389999999999743,-0.248204715305736,-0.2482272916404453,-0.2517053212415512,-0.2482047153116066
1240,1.2399999999999742,-0.2519410180269756,-0.2519632639572405,-0.2554043908436063,-0.2519410180324444
1241,1.240999999999974,-0.2556360215338262,-0.2556579338104885,-0.2590616882716527,-0.255636021538893
1242,1.241999999999974,-0.2592892573085422,-0.2593108327299447,-0.2626767507291639,-0.2592892573132055
1243,1.242999999999974,-0.2629002634646971,-0.2629214988771597,-0.2662491221143179,-0.2629002634689563
1244,1.2439999999999738,-0.2664685848036551,-0.2664894771019424,-0.2697783530755918,-0.2664685848075098
1245,1.2449999999999737,-0.2699937728700063,-0.2700143189977864,-0.2732640010663109,-0.2699937728734555
